matchid,blue_dragon,blue_firstdragon,blue_HORDE,red_dragon,red_firstdragon,red_HORDE,blue_firstkill,red_firstkill,player1kills,player1assists,player1deaths,player2kills,player2assists,player2deaths,player3kills,player3assists,player3deaths,player4kills,player4assists,player4deaths,player5kills,player5assists,player5deaths,player6kills,player6assists,player6deaths,player7kills,player7assists,player7deaths,player8kills,player8assists,player8deaths,player9kills,player9assists,player9deaths,player10kills,player10assists,player10deaths,player0kills,player0assists,player0deaths
KR_6990975732,0,0,5,2,1,1,1,0,1,0,5,3,2,2,1,1,2,2,1,1,1,2,3,4,1,2,3,4,2,2,2,2,3,5,1,1,1,1,,,
KR_6983101920,1,1,4,0,0,2,1,0,0,0,1,7,5,0,2,2,2,7,6,3,0,0,1,1,0,3,2,1,3,2,2,2,2,2,4,0,0,4,,,
KR_6959501017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KR_6812597237,1,1,0,1,0,0,0,1,2,2,4,4,2,2,0,0,1,4,4,4,4,4,3,4,2,1,1,2,3,1,2,0,4,4,6,4,5,4,,,
KR_6993657313,2,1,6,0,0,0,1,0,2,0,2,8,12,5,6,5,3,4,7,4,0,0,4,3,1,6,6,9,4,6,14,2,3,6,6,0,0,2,,,
KR_6993991575,0,0,1,1,1,2,1,0,3,3,4,4,5,1,5,7,3,7,7,2,2,2,1,4,3,4,3,5,5,2,2,4,2,2,3,0,0,5,,,
KR_6953685102,0,0,6,2,1,0,0,1,3,3,7,3,2,3,2,2,2,3,3,4,1,2,4,6,1,4,2,3,1,5,10,3,3,1,2,4,4,2,,,
KR_6967595644,0,0,6,1,1,0,1,0,4,3,1,4,7,1,3,4,3,3,4,3,0,0,3,1,2,4,4,6,3,1,3,3,3,5,2,2,2,2,,,
KR_6992052988,0,0,6,1,1,0,0,1,0,0,1,2,4,2,2,2,3,5,5,3,4,3,6,,,,3,3,2,1,1,2,8,10,5,2,1,4,1.0,0.0,0.0
KR_6977986203,1,1,0,0,0,6,0,1,0,0,4,10,8,8,1,0,5,2,1,3,5,6,4,3,0,1,3,3,3,9,3,4,4,2,5,5,7,6,1.0,0.0,0.0
KR_6949770487,1,1,3,1,0,3,1,0,1,1,1,4,5,0,8,11,1,3,4,0,1,3,2,0,0,2,0,0,2,2,2,5,2,5,3,0,0,5,,,
KR_6965599727,0,0,2,2,1,4,0,1,5,3,7,1,2,5,3,3,7,2,5,2,1,3,3,1,1,3,8,7,4,8,13,0,3,5,1,4,4,4,,,
KR_6964796971,1,1,1,0,0,5,1,0,2,3,3,0,0,1,4,1,2,5,7,1,3,4,0,3,2,1,2,3,2,0,0,3,1,1,4,1,1,4,,,
KR_6934114167,1,0,2,1,1,4,0,1,2,2,0,6,7,1,2,1,4,3,3,1,1,1,3,1,0,2,4,3,3,1,0,2,2,1,3,1,1,4,,,
KR_6993155101,0,0,0,1,1,6,0,1,1,2,2,3,3,2,2,2,0,1,1,6,0,0,6,3,2,1,8,9,4,0,0,1,5,6,0,0,0,1,,,
KR_6516406344,0,0,0,1,1,0,0,1,3,3,1,3,4,1,1,1,4,2,2,1,0,0,6,1,0,3,2,3,3,4,4,1,5,9,0,1,1,2,,,
KR_6989131818,0,0,1,1,1,5,1,0,2,1,6,6,6,3,6,4,2,3,3,2,2,1,3,1,1,2,4,4,2,2,2,4,2,2,3,5,3,8,2.0,0.0,0.0
KR_6987819950,2,1,3,0,0,3,1,0,5,4,3,5,2,1,4,0,6,2,3,2,3,2,1,2,0,5,2,2,4,2,0,4,1,1,2,5,5,4,1.0,0.0,0.0
KR_6924624323,0,0,3,2,1,3,0,1,2,1,3,6,7,2,3,3,2,1,2,2,0,0,4,1,1,2,4,6,2,3,3,1,1,0,3,4,3,4,,,
KR_6993632344,1,1,4,0,0,2,0,1,5,2,1,2,3,0,5,7,1,1,3,3,0,0,2,1,1,3,0,0,2,0,0,4,6,8,1,0,0,3,,,
KR_6993385743,0,0,6,2,1,0,0,1,2,2,3,4,3,0,3,3,2,0,0,2,1,3,2,3,1,4,2,4,1,2,0,3,2,2,1,0,0,1,,,
KR_6918659088,1,1,4,1,0,2,1,0,3,6,3,1,3,4,0,0,4,3,3,2,7,5,3,1,3,3,4,3,3,2,3,5,5,7,1,4,3,2,,,
KR_6940128011,1,1,0,1,0,6,1,0,2,0,5,4,5,5,1,0,4,5,7,2,1,1,1,6,0,4,4,1,0,4,1,1,2,3,3,1,1,5,,,
KR_6937084198,2,1,4,0,0,2,0,1,6,2,3,1,2,2,5,5,2,9,12,2,0,0,8,2,0,4,5,7,4,2,1,4,3,2,5,5,2,4,,,
KR_6979357406,0,0,4,1,1,2,1,0,2,0,3,1,2,1,2,3,1,1,1,3,1,1,2,2,0,2,3,5,3,,,,4,5,2,1,1,0,,,
KR_6911735648,1,1,4,1,0,2,0,1,2,1,0,6,5,1,3,3,0,1,2,1,3,5,4,0,0,4,0,0,2,0,0,4,6,8,2,0,0,3,,,
KR_6989988451,2,1,0,0,0,6,1,0,2,4,3,3,3,2,1,0,1,4,6,1,4,4,1,2,2,4,4,4,2,0,0,2,1,1,1,1,0,5,,,
KR_6485552158,1,1,0,0,0,0,0,1,4,0,2,4,3,1,5,7,1,4,4,2,0,0,1,2,2,4,2,0,2,0,0,3,1,1,4,2,4,4,,,
KR_6994651418,1,0,6,1,1,0,1,0,0,0,2,2,2,2,1,1,3,1,1,5,1,1,4,1,0,0,4,5,0,5,5,1,4,3,2,2,2,2,,,
KR_6912898548,0,0,1,1,1,5,1,0,0,0,5,4,9,4,3,3,3,4,3,4,3,2,3,3,1,3,6,8,2,4,3,2,3,3,3,3,3,4,,,
KR_6876366260,0,0,0,1,1,0,0,1,1,1,2,3,4,3,2,3,2,3,4,6,1,1,5,,,,6,10,1,4,4,2,7,9,4,1,2,3,,,
KR_6946730648,1,1,2,0,0,4,1,0,2,4,5,2,3,1,1,2,1,5,7,1,1,1,0,4,0,2,2,2,4,1,0,0,1,1,3,0,0,2,,,
KR_6980637610,0,0,1,1,1,5,1,0,1,1,2,2,2,1,1,0,3,2,2,3,3,3,3,1,0,0,9,11,1,1,1,3,1,1,3,0,0,2,,,
KR_6809022491,1,1,0,1,0,0,1,0,1,0,0,1,2,0,,,,2,2,1,1,1,2,0,0,2,2,4,0,0,0,1,1,1,0,0,0,2,,,
KR_6937808289,0,0,6,1,1,0,1,0,8,1,3,3,0,0,1,1,2,2,2,4,11,11,1,3,0,9,1,2,6,2,0,3,4,5,5,0,0,2,,,
KR_6991194024,2,1,0,0,0,6,1,0,0,0,5,1,0,1,1,1,9,3,6,1,0,0,1,5,3,0,5,6,1,5,2,2,2,5,1,0,0,1,,,
KR_6962728289,0,0,3,0,0,3,1,0,2,0,2,1,1,3,9,12,1,2,3,0,0,0,2,1,0,2,2,2,3,3,1,5,2,4,1,0,0,3,,,
KR_6925285389,0,0,4,2,1,2,0,1,6,7,3,4,4,2,1,1,2,2,3,1,1,1,3,1,1,3,2,3,2,2,2,1,6,7,2,0,0,6,,,
KR_6972045190,1,1,3,0,0,3,1,0,0,0,2,2,2,3,1,0,1,5,4,0,3,4,1,3,0,1,2,1,3,0,0,1,2,5,3,0,0,3,,,
KR_6950161895,1,1,0,1,0,6,1,0,1,0,4,1,2,2,2,4,3,3,1,5,3,5,2,3,1,2,6,6,0,4,6,1,2,3,4,1,0,3,,,
KR_6808212692,2,1,0,0,0,0,1,0,1,0,2,3,6,2,9,5,0,6,7,5,3,7,4,0,0,3,1,1,6,7,15,5,3,2,3,2,1,5,,,
KR_6883853000,1,1,0,0,0,0,1,0,1,1,3,5,5,3,,,,5,2,1,3,3,4,3,0,1,1,1,2,4,3,3,3,4,4,0,0,4,,,
KR_6982891506,0,0,5,1,1,1,1,0,1,3,2,1,0,2,4,7,2,4,7,3,3,2,7,2,0,2,4,6,2,3,3,1,3,4,3,4,8,5,,,
KR_6899277508,1,1,1,0,0,5,1,0,3,0,1,2,2,1,3,2,6,3,5,1,,,,1,1,2,1,1,2,6,3,3,1,1,2,0,0,2,,,
KR_6901352198,1,1,6,0,0,0,1,0,3,0,1,1,1,0,4,4,2,7,6,3,7,5,4,0,0,4,3,5,4,3,0,3,3,3,6,1,2,5,,,
KR_6976414002,0,0,6,2,1,0,1,0,2,2,3,7,4,6,10,7,2,3,5,3,2,3,3,2,0,1,4,3,6,4,4,9,7,11,3,0,0,5,,,
KR_6927864871,0,0,0,2,1,3,0,1,2,1,4,0,0,3,0,0,3,1,1,5,1,1,6,1,0,1,6,8,2,5,8,0,6,5,0,3,4,1,,,
KR_6818365766,1,1,0,0,0,0,1,0,1,0,2,2,2,0,1,0,0,5,8,0,0,0,1,2,1,1,1,2,1,0,0,2,0,0,4,0,0,1,,,
KR_6969770082,0,0,4,1,1,2,0,1,4,1,2,4,5,2,1,1,2,7,10,3,0,0,6,1,0,3,4,9,1,2,0,2,5,6,4,3,2,6,,,
KR_6988939530,0,0,0,1,1,6,0,1,2,1,2,3,4,3,3,4,8,4,4,5,5,5,6,0,0,1,3,1,3,10,7,1,9,7,6,2,2,6,,,
KR_6926409100,1,1,5,0,0,1,1,0,4,3,0,5,6,2,2,0,2,3,4,1,,,,1,0,3,2,4,3,1,1,3,0,0,3,1,2,2,,,
KR_6856483750,1,1,0,0,0,0,0,1,8,3,3,3,2,4,2,2,2,2,2,1,1,1,2,4,1,7,1,2,4,5,5,3,1,2,0,1,0,2,,,
KR_6963285207,0,0,0,1,1,6,0,1,1,1,4,6,8,4,3,0,1,1,1,2,0,0,3,6,3,2,3,2,1,0,0,4,4,5,2,1,0,2,,,
KR_6956037416,0,0,0,2,1,6,1,0,1,1,4,4,2,6,1,1,5,1,1,4,0,0,4,5,1,2,7,10,2,8,9,1,1,2,2,2,3,0,,,
KR_6927435270,0,0,4,1,1,2,1,0,2,2,1,3,3,1,7,7,2,3,5,3,2,2,2,1,0,3,5,7,3,1,0,6,1,1,3,1,0,2,,,
KR_6969469903,0,0,0,1,1,6,0,1,2,1,5,2,2,7,0,0,1,1,1,5,0,0,5,3,0,2,9,7,0,1,1,0,6,6,2,4,4,1,,,
KR_6968281118,0,0,0,2,1,6,1,0,2,4,6,5,10,5,1,1,4,1,2,1,1,1,1,4,2,3,2,2,1,9,6,1,2,2,2,0,0,3,,,
KR_6943739287,1,0,3,1,1,3,0,1,1,1,3,4,3,4,7,10,2,1,1,1,1,1,2,2,3,3,3,5,2,4,7,5,2,3,1,1,3,3,,,
KR_6934058152,1,0,1,1,1,2,0,1,2,1,4,2,3,6,3,2,4,4,4,1,2,4,4,7,1,4,2,3,2,3,2,3,5,7,2,2,1,2,,,
KR_6977963185,2,1,6,0,0,0,1,0,3,2,1,0,0,1,4,3,0,4,7,1,2,2,1,1,0,1,0,0,2,1,1,5,0,0,5,2,3,0,,,
KR_6901953755,1,1,2,1,0,4,1,0,,,,4,8,4,0,0,1,6,6,1,0,0,1,,,,2,1,2,4,7,2,1,1,2,0,0,4,,,
KR_6993494593,1,1,3,0,0,3,0,1,5,0,4,6,7,2,3,1,4,1,1,3,1,2,2,2,0,6,6,3,2,1,1,3,3,3,2,3,4,3,,,
KR_6810843711,1,0,0,1,1,0,1,0,5,1,3,6,12,0,6,4,2,6,6,4,0,0,6,2,1,6,3,3,4,2,2,4,6,7,4,2,3,5,,,
KR_6990922525,1,1,3,0,0,3,0,1,1,0,6,2,4,2,9,6,4,1,2,0,0,0,2,6,0,2,2,1,4,4,2,4,2,3,2,0,0,2,1.0,0.0,0.0
KR_6963914668,1,1,3,1,0,3,1,0,1,2,2,6,6,5,0,0,3,6,9,3,2,4,4,3,4,2,0,0,2,6,14,3,7,8,6,1,2,2,,,
KR_6977676692,0,0,3,1,1,3,1,0,1,1,0,2,1,2,2,1,0,7,10,3,,,,0,0,1,3,4,3,1,0,1,0,0,5,1,1,2,,,
KR_6809622930,1,0,0,1,1,0,0,1,1,0,4,7,5,0,7,6,1,9,12,2,0,0,1,5,2,4,0,0,5,0,0,5,1,1,5,2,3,5,,,
KR_6982418123,0,0,4,2,1,2,0,1,4,2,3,1,2,3,3,4,4,7,13,1,0,0,1,2,0,4,4,5,1,3,4,2,2,2,5,1,2,3,,,
KR_6983848590,2,1,3,0,0,3,1,0,2,1,0,4,6,3,14,15,1,5,4,2,0,0,2,0,0,5,0,0,4,4,3,6,3,3,5,1,1,5,,,
KR_6977725624,2,1,3,0,0,3,1,0,0,0,1,3,4,1,3,7,1,4,3,3,3,4,0,,,,2,3,4,0,0,2,4,5,5,0,0,2,,,
KR_6938126868,1,0,6,1,1,0,0,1,4,1,1,2,1,3,7,11,2,3,6,4,3,3,3,2,0,3,3,3,5,2,4,3,4,5,4,2,2,4,,,
KR_6986481482,1,1,0,0,0,6,1,0,4,1,4,2,0,0,0,0,3,5,5,1,1,1,2,1,0,4,3,3,4,2,0,0,1,1,1,3,2,3,,,
KR_6939493947,2,1,6,0,0,0,0,1,2,0,5,2,1,0,4,2,1,3,2,2,2,2,2,4,1,2,2,2,4,0,0,2,3,6,2,1,1,3,,,
KR_6983022573,0,0,6,1,1,0,1,0,5,2,2,8,15,0,0,0,1,1,2,1,2,1,1,1,0,5,1,1,1,1,0,5,2,2,1,0,0,4,,,
KR_6934784720,0,0,6,1,1,0,0,1,1,0,6,0,0,3,3,1,6,5,6,4,1,1,3,7,3,1,3,4,3,4,1,1,3,3,2,5,8,3,,,
KR_6922296464,0,0,3,2,1,3,0,1,0,0,5,3,1,3,1,1,3,3,4,5,0,0,3,6,2,0,3,6,3,2,6,3,6,8,1,1,0,0,1.0,0.0,0.0
KR_6920066262,0,0,0,2,1,6,0,1,1,0,1,1,2,2,1,2,1,1,2,4,0,0,6,,,,3,4,1,,,,7,6,2,4,3,2,1.0,0.0,0.0
KR_6981769534,0,0,5,2,1,1,0,1,1,0,2,0,0,3,3,6,4,1,1,4,2,1,5,0,0,1,5,4,1,6,5,2,3,6,2,3,1,1,1.0,0.0,0.0
KR_6984334426,1,1,4,0,0,2,1,0,7,3,2,9,9,1,3,4,2,4,4,1,0,0,4,2,0,6,2,3,7,1,1,3,5,4,1,0,0,6,,,
KR_6989830783,2,1,1,0,0,5,0,1,0,0,3,6,5,3,3,2,1,1,1,4,1,0,2,2,4,1,3,5,4,2,2,0,5,7,3,1,1,3,,,
KR_6965903201,0,0,0,1,1,6,1,0,5,4,5,4,7,3,4,3,1,7,10,0,0,0,1,5,4,6,1,1,2,2,2,4,0,0,7,2,2,1,,,
KR_6817615813,1,1,0,0,0,0,0,1,1,0,2,1,2,1,3,5,2,5,8,2,0,0,2,2,3,0,2,3,4,2,3,0,2,2,2,1,1,4,,,
KR_6925688237,1,1,1,1,0,5,1,0,6,3,1,5,6,3,4,5,5,2,3,3,2,2,3,2,1,4,3,3,5,4,5,4,5,5,3,1,2,3,,,
KR_6900423446,1,1,3,0,0,3,1,0,3,2,3,2,4,0,3,3,2,4,7,3,0,0,1,0,0,2,3,3,3,4,4,5,1,1,1,1,1,1,,,
KR_6985285554,0,0,6,1,1,0,0,1,2,0,0,3,2,2,1,1,1,4,5,5,1,1,5,0,0,4,2,2,2,2,1,1,9,7,2,0,0,2,,,
KR_6973235414,0,0,4,2,1,2,0,1,0,0,3,6,3,3,2,3,4,1,2,5,2,4,4,1,1,0,5,6,2,5,7,3,2,1,3,6,5,3,,,
KR_6953637308,0,0,5,1,1,1,1,0,1,0,2,3,4,1,0,0,7,4,5,1,0,0,2,2,0,1,1,1,2,7,5,1,3,4,1,0,0,3,,,
KR_6939889670,1,1,1,0,0,2,1,0,2,3,3,2,3,2,4,0,0,7,9,2,0,0,1,4,0,2,0,0,4,2,3,4,1,3,3,1,3,3,1.0,0.0,0.0
KR_6992907627,1,0,5,1,1,1,1,0,4,3,2,8,9,0,9,3,6,11,8,5,2,2,3,1,1,6,6,4,5,3,0,9,4,4,9,2,2,5,,,
KR_6911649833,1,0,5,1,1,1,1,0,3,5,5,3,2,4,5,5,1,5,4,2,1,1,3,5,0,1,3,4,3,4,5,4,2,2,5,1,0,4,,,
KR_6865188296,0,0,0,2,1,0,0,1,3,1,5,3,4,4,1,1,5,3,3,2,0,0,4,5,3,3,5,6,1,3,2,3,5,5,1,2,1,3,1.0,0.0,0.0
KR_6867613868,1,1,0,0,0,0,0,1,1,1,2,5,7,3,2,2,6,1,0,6,3,2,6,5,6,3,4,5,3,3,2,0,9,15,4,2,2,2,,,
KR_6972695423,0,0,5,1,1,1,0,1,1,0,3,0,0,3,3,2,6,3,4,1,2,2,2,2,1,1,4,3,1,8,4,2,0,0,2,1,1,3,,,
KR_6984654859,0,0,6,1,1,0,1,0,4,0,2,5,5,1,1,0,3,3,5,2,0,0,2,1,0,4,4,5,1,3,6,2,1,2,1,1,2,5,,,
KR_6737496438,1,1,0,0,0,0,1,0,4,4,3,1,1,0,2,1,5,3,6,1,0,0,2,2,1,1,4,3,3,2,0,3,3,3,2,0,0,1,,,
KR_6959554119,1,0,2,1,1,4,1,0,0,0,5,9,12,4,4,2,2,2,6,4,1,2,3,10,5,2,2,2,4,3,4,5,2,4,2,1,2,3,,,
KR_6903865986,0,0,3,2,1,3,0,1,1,0,2,2,2,3,5,3,4,2,1,1,1,1,2,1,2,0,1,1,3,10,13,3,0,0,3,0,0,2,,,
KR_6937553138,0,0,6,1,1,0,0,1,3,1,0,2,1,1,3,2,2,3,3,3,3,5,3,1,2,4,3,5,4,2,4,0,3,3,3,0,0,3,,,
KR_6977425066,0,0,0,1,1,6,1,0,0,0,1,1,1,2,1,0,2,5,8,0,1,1,0,2,3,0,0,0,2,3,1,1,0,0,2,0,0,3,,,
KR_6947992806,0,0,5,1,1,1,1,0,4,1,0,4,4,2,2,5,4,2,3,4,0,0,4,1,1,5,6,6,2,2,2,2,3,2,3,2,3,0,,,
KR_6917274199,2,1,5,0,0,1,1,0,6,5,1,8,7,2,1,0,2,3,8,1,1,1,4,1,1,6,1,1,4,3,3,3,3,3,3,2,4,3,,,
KR_6955461023,1,1,3,1,0,3,1,0,1,2,1,3,3,3,0,0,5,3,4,3,2,2,6,2,1,1,1,1,0,4,4,1,10,9,4,1,2,3,,,
KR_6982049208,1,0,5,1,1,1,1,0,2,3,2,1,1,2,9,4,3,4,8,2,1,1,3,2,1,1,6,4,4,0,0,4,3,3,3,1,1,5,,,
KR_6982339727,0,0,1,2,1,2,0,1,2,2,5,0,0,1,1,1,4,6,7,4,2,2,5,4,1,1,4,3,2,5,5,1,5,5,3,1,1,4,,,
KR_6968513577,0,0,6,2,1,0,0,1,1,0,3,0,0,2,0,0,1,2,4,2,1,2,3,1,3,2,3,5,1,1,0,1,6,6,0,,,,,,
KR_6962763259,0,0,6,1,1,0,0,1,8,7,2,1,1,1,2,0,1,4,5,2,2,3,2,2,1,1,3,4,3,2,0,5,1,1,4,0,0,4,,,
KR_6992902935,0,0,3,1,1,0,0,1,1,0,5,2,2,1,1,0,4,2,2,3,3,1,3,5,0,2,4,4,0,2,1,3,5,3,2,0,0,2,,,
KR_6990253000,0,0,6,1,1,0,1,0,0,0,2,9,10,0,3,5,3,2,2,2,0,0,2,2,0,1,1,2,1,2,2,4,2,0,3,2,4,5,,,
KR_6937951059,0,0,5,1,1,1,0,1,1,3,1,4,2,1,3,0,3,1,1,8,2,0,5,1,1,2,3,2,3,3,0,4,8,5,2,3,3,0,,,
KR_6993345308,0,0,6,1,1,0,1,0,2,0,2,5,5,0,3,1,1,2,2,3,1,1,2,3,0,5,2,5,2,1,1,2,1,2,1,1,1,3,,,
KR_6979902611,0,0,2,2,1,4,0,1,1,1,3,2,1,2,3,0,4,2,4,0,2,2,1,3,0,2,6,8,1,0,0,3,1,1,1,0,0,3,,,
KR_6976893451,0,0,2,1,1,4,0,1,2,2,0,2,3,1,0,0,2,4,6,2,1,2,4,0,0,3,2,4,0,2,1,1,2,3,3,3,3,2,,,
KR_6991488098,0,0,0,1,1,6,0,1,1,3,5,0,0,4,5,6,7,0,0,5,3,5,3,4,8,0,7,9,3,7,11,0,4,8,3,2,3,3,,,
KR_6859766533,1,1,0,0,0,0,1,0,4,1,3,1,1,1,4,2,2,2,1,1,0,0,5,3,1,4,5,6,0,0,0,2,3,3,2,1,2,3,,,
KR_6989765982,1,1,6,0,0,0,0,1,4,0,2,6,6,1,5,6,2,2,4,2,0,0,1,1,1,3,4,2,5,1,0,4,2,1,2,0,0,3,,,
KR_6974474903,1,0,6,1,1,0,1,0,2,2,1,5,4,2,3,2,4,1,1,2,1,1,2,0,0,1,1,1,2,7,1,8,2,1,0,1,1,1,,,
KR_6864465383,1,1,0,0,0,0,0,1,4,0,3,6,7,1,2,2,1,6,7,5,0,0,2,3,0,5,4,6,2,1,0,1,3,3,6,1,2,4,,,
KR_6645748029,1,1,0,1,0,0,1,0,2,4,1,3,5,3,6,7,3,6,8,1,0,0,4,1,2,0,0,0,6,5,5,3,4,6,5,2,2,3,,,
KR_6939895874,2,1,0,0,0,6,0,1,2,2,0,3,4,3,3,3,1,6,8,2,2,2,5,0,0,1,3,2,1,1,1,3,5,3,6,2,4,5,,,
KR_6849477774,0,0,0,1,1,0,0,1,1,0,1,1,1,1,3,2,4,,,,1,1,1,1,0,1,1,1,0,3,1,3,0,0,1,2,2,1,,,
KR_6972923689,0,0,5,2,1,1,0,1,2,4,1,3,5,2,0,0,4,1,1,5,2,3,4,3,3,1,3,5,1,2,2,2,6,5,3,2,2,1,,,
KR_6965300098,2,1,3,0,0,3,1,0,4,3,3,3,6,4,2,0,4,3,7,1,2,2,1,1,4,4,6,11,2,4,8,3,2,3,3,0,0,2,,,
KR_6968145878,2,1,1,0,0,5,0,1,2,1,5,5,4,5,2,4,7,7,9,2,1,1,4,7,0,4,8,15,2,3,2,1,4,4,6,1,1,4,,,
KR_6993243731,0,0,0,1,1,6,1,0,2,0,3,0,0,5,7,8,1,2,2,2,1,1,2,2,1,2,3,3,1,3,1,4,3,5,3,2,2,2,,,
KR_6836120992,0,0,0,2,1,0,1,0,3,2,0,5,5,4,1,1,3,1,0,6,3,5,4,1,0,3,3,1,3,2,1,3,6,5,3,5,4,2,1.0,0.0,0.0
KR_6973513603,2,1,0,0,0,3,0,1,2,0,2,3,5,3,3,4,2,2,2,0,1,1,2,2,0,2,1,1,2,2,2,0,3,4,3,1,3,4,,,
KR_6980378775,2,1,1,0,0,5,0,1,0,0,1,6,7,1,1,1,3,1,1,1,0,0,4,1,0,1,1,2,2,3,3,2,2,2,2,3,4,1,,,
KR_6957508783,2,1,3,0,0,3,1,0,6,1,2,3,4,1,3,0,6,2,3,4,6,7,3,0,0,6,7,11,2,5,1,4,3,3,3,1,2,5,,,
KR_6906427247,1,1,4,0,0,2,0,1,2,4,3,1,1,1,5,8,3,4,8,0,0,0,4,1,2,2,3,3,3,5,9,5,2,3,1,0,0,1,,,
KR_6965286166,0,0,0,1,1,6,1,0,0,0,2,2,3,3,0,0,2,3,2,0,3,4,3,3,4,1,4,5,2,2,2,1,0,0,3,1,2,1,,,
KR_6969180771,0,0,2,1,1,4,0,1,2,2,3,0,0,3,0,0,1,2,2,3,1,1,0,3,1,1,4,5,1,2,1,1,1,1,1,0,0,1,,,
KR_6871276394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KR_6968648134,0,0,4,1,1,2,0,1,3,2,0,2,3,2,6,6,3,3,3,6,0,0,4,0,0,3,2,1,3,3,3,2,9,12,4,1,1,2,,,
KR_6994460383,2,1,2,0,0,4,1,0,1,1,2,1,1,3,2,2,4,6,3,0,1,1,1,1,0,1,1,1,2,6,6,1,2,1,5,0,0,2,,,
KR_6992900864,0,0,6,1,1,0,0,1,2,1,1,3,6,2,1,2,2,1,2,0,0,0,1,0,0,2,4,5,1,1,2,1,1,2,0,0,0,3,,,
KR_6962513910,2,1,3,0,0,3,1,0,0,0,3,3,5,1,2,5,1,9,13,1,3,4,3,4,1,1,2,3,5,,,,1,0,4,2,2,7,,,
KR_6954437890,1,1,4,0,0,2,1,0,1,0,4,1,1,4,2,1,1,3,3,4,1,1,5,5,2,0,4,6,2,1,2,2,7,10,1,1,1,3,,,
KR_6987964272,1,1,5,1,0,1,1,0,8,3,1,0,0,1,2,0,0,2,1,2,1,1,0,0,0,3,0,0,1,1,0,5,1,0,4,2,2,0,,,
KR_6979077892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KR_6992899520,1,0,4,1,1,2,1,0,6,1,0,7,9,2,6,3,0,2,4,1,0,0,1,2,2,7,2,4,3,0,0,3,0,0,3,0,0,5,,,
KR_6908993876,2,1,0,0,0,6,1,0,0,0,4,3,5,3,2,0,6,1,1,2,0,0,2,2,1,0,6,6,0,4,2,3,5,5,1,0,0,2,,,
KR_6826868307,0,0,0,1,1,0,0,1,2,0,3,6,4,2,1,2,3,0,0,2,2,3,1,4,0,3,2,4,3,3,2,1,1,1,2,1,1,2,,,
KR_6972690349,0,0,2,1,1,4,0,1,1,0,4,1,1,3,0,0,7,0,0,3,0,0,4,2,0,1,4,4,0,5,5,1,10,13,0,,,,,,
KR_6992545994,2,1,6,0,0,0,1,0,3,1,0,3,3,0,2,1,2,3,2,3,4,6,2,0,0,2,6,6,4,0,0,5,0,0,2,1,2,2,,,
KR_6840816889,0,0,0,2,1,0,0,1,1,0,0,4,5,2,2,2,4,1,2,1,1,3,2,0,0,3,3,7,3,5,5,2,0,0,2,1,2,0,1.0,0.0,0.0
KR_6956969573,2,1,3,0,0,3,1,0,1,0,1,2,3,2,2,3,0,2,3,0,0,0,2,0,0,2,1,0,2,2,4,0,1,1,1,1,2,2,,,
KR_6969593718,0,0,6,1,1,0,0,1,3,2,1,2,0,2,1,2,2,0,0,3,0,0,3,2,2,3,,,,2,1,1,3,5,1,4,6,1,,,
KR_6765505362,2,1,0,0,0,0,1,0,2,0,2,5,12,1,5,4,3,4,8,2,1,2,6,2,0,3,1,3,2,3,2,6,6,9,2,2,1,4,,,
KR_6963183288,1,1,3,1,0,3,0,1,11,16,2,3,3,1,2,0,1,3,3,4,2,2,1,1,2,4,2,2,6,1,2,3,4,3,4,1,1,4,,,
KR_6979945204,0,0,2,2,1,4,0,1,0,0,5,2,2,3,7,6,2,1,1,5,0,0,6,9,4,1,2,3,4,2,0,1,7,7,2,1,2,2,,,
KR_6960042016,2,1,3,0,0,3,0,1,0,0,4,2,3,1,8,2,2,3,5,1,1,2,2,3,0,0,1,1,2,1,0,5,4,7,2,1,1,5,,,
KR_6974969916,1,1,2,1,0,4,0,1,,,,6,5,2,0,0,2,0,0,5,1,2,2,,,,3,3,3,1,0,1,5,5,1,2,2,2,,,
KR_6862139126,1,1,0,0,0,0,0,1,4,2,3,4,2,2,1,1,3,2,2,2,3,4,3,3,0,4,3,4,2,3,2,3,4,3,2,0,0,3,,,
KR_6892547395,1,1,0,0,0,0,1,0,6,3,2,2,1,1,1,2,1,5,7,1,0,0,2,2,3,4,2,1,3,1,1,2,2,3,3,0,0,2,,,
KR_6980830807,1,1,1,0,0,5,1,0,1,1,2,3,3,3,8,8,1,5,7,1,0,0,2,4,3,3,2,3,4,0,0,3,2,2,3,1,1,4,,,
KR_6949342694,2,1,6,0,0,0,1,0,1,0,2,6,8,1,4,0,3,4,5,2,0,0,1,1,0,2,4,6,4,2,1,4,1,0,2,1,1,3,,,
KR_6987947850,1,1,3,1,0,3,0,1,0,0,2,0,0,2,1,0,1,2,2,5,0,0,8,1,1,0,5,5,0,2,1,0,4,5,1,4,5,2,2.0,0.0,0.0
KR_6981473687,1,1,0,0,0,6,0,1,1,2,2,2,3,4,2,1,2,2,4,1,2,3,4,2,1,0,3,5,1,4,4,3,4,3,3,0,0,2,,,
